Prompt,Generated Review,Perplexity,Mean Perplexity
T-shirt,", it's way too small, in the photo, it's cheap quality, looks like it's too big and has cheap material, I guess I'll wear it but I was hoping I'd already worn it so that's why I'm wearing this to wear for that't be used with this jacket is too small.",30.155378341674805,30.992593598365783
T-shirt,"is great quality. I bought two, one was larger, and a couple of did not fit. So, I guess I have a very ""shunchy"" and this isn't as clear in reviews, but the suit itself, is a must for the price. It is really cute, but the right one has a stain. I would not buy this shirt again, I ordered a large, the large fits me perfect. I ordered a small, it was not tight or did not have the fit.",12.877191543579102,30.992593598365783
T-shirt,". Not really what I expected from a distance- but I also expected an orange or even an actually-dark blue. Not what I was looking for something that I would use at least. It's fine since I can wear with it, though, it's not what it looks like. It's comfortable enough for the concert. I am going to buy some more of this. My first order was more of these because the less and I did like the style and the look like the reviews. I was disappointed that was kind of weird. It looked like a very cheap costume for the price point. I am very happy with this purchase. I bought the style out, I was willing to wear this romper, I had no issues. I ordered the green and it came out of an event, but just looks like a lot of people used to dressy and I also noticed that the dark on this is a shade of off- particular dress, so, no girl that I look very nice.",22.462068557739258,30.992593598365783
T-shirt,". Looked like a diaper. Wasn’t very thick, but a very stretchy material. Fits well. I have not tried on. Material is light, but for me. Was expecting more of a cotton. Might like the light green as the photo.",23.642295837402344,30.992593598365783
T-shirt,-I just received my order this was supposed to be a 5/8 dress. It fit like a 6/10. My niece was very disappointed in the quality of the material. If you're looking for something to wear in the winter in a month.,7.744303226470947,30.992593598365783
T-shirt,"material is rough/wack is sewn to dry flat fabric is terrible, horrible/cheap fabric. the sleeves are not hem, and button is already coming off in some places...and there is like the picture. I hate this seller doesn't return it. Don't do this. I don't like nothing about the price but you will be very happy with an interesting dress that looks cheap and has no washing.",36.33094787597656,30.992593598365783
T-shirt,"fit. I had ordered a size up, this is at least 2 sizes too small. It was way too small. I could not get it to fit. It was way too small. It was very pretty design, it wasn't as shown. I could have made a different look I wasn't sure, as it wasn't the best quality as usual for the price. I was very disappointed, and the hat looks like the image was not good.Overall I'm very happy with a lot of cute hats. And this company needs to be returned.",10.058147430419922,30.992593598365783
T-shirt,is really cute but a whole lot smaller than I thought. Had to return. I don't see it. It was adorable but the fabric was cheap and was very unflattering in the out. So if I would have returned this shirt. It had a big hole.,10.566115379333496,30.992593598365783
T-shirt,"is not as shown on model. Top is a little large/large for me like the item. I received an email from seller and the seller sent an address so I am leaving up the items for the price I just don't get what I paid for. It's very thin and will have a large, this shirt is much more heavy and does not fit my shape. I can't figure out what kind of shirt that I ordered from the other shirt, and while I have received to wear the shirt I like it was not what I paid for.",13.860875129699707,30.992593598365783
T-shirt,"is cute but it's not what's advertised. Quality is not the best I've received. Not the same in the photo, but that's misleading. My brother (who has some cute slippers for less than a year) that wasn't nearly a lot of light- searched for me and it's been getting the onesie be the same as the ones with the same kind of fabric. The straps are way too tight as they hold them down the leg, even in an inch from the foot. This isn't something so special when the weather up the end of that I'm saying something, but it's definitely a problem with the material.There is not the other thing is awesome. There's pretty funny. Definitely not a bit of like the one, and I don't seem that will have to be noticed. This is nice on you!Buyer!!!!!!!!! (T.) I've found another review. All of the bag has to me, so I'm just say,",19.830663681030273,30.992593598365783
T-shirt,"material- it's just a thin material. I have an average body, and this is super thin almost see through. I don't know what the color is what the red looks like a bright, and I would definitely not purchase anymore and the material is different than the price.",32.54141616821289,30.992593598365783
T-shirt,"material is rough, and the jacket is small. So disappointing. Not for long trips... if you should have returned the cost..it says that is an common purchase for it..if your looking for a bit big and a tall woman...or a medium would keep it.... if you do yoga under yourself....and it....s.. which is cool. After washing an a few times and I can still cold....but this shirt's the product is working with some of the lights and some lights at all...the vest. This company needs to be nice to look...or keep cool.... I'll look for one...if the lights that's...I'll really worked to look....and you'll just look at my own… and just like a jacket... but I will keep them there....but this point it, it's simply dont seem to work at the party.",43.771427154541016,30.992593598365783
T-shirt,"with buttons onto the shoulder - too wide and the ""Bust"" was too tight. Fabric is flimsy. I don't think it will be the worst. The neck is crooked. I purchased a ""Dock"" and it is not even the one I bought a hoodie underneath that was totally unflattering.If it might be returned. So if you are, you're pretty big unless you have been on me, where the length of the romper in the photos has worked out on the other than on point.** note - this particular look like the reviews, and others of the type of fabric (I have many hoodies) and/or what's how there the color, especially if you're pretty, so you're trying to look like as well.** I do that some of green when the color and it should've been fine, unless you're not.In the color of the color (or the color so, and the most of it looks so I'll look",24.85919189453125,30.992593598365783
T-shirt,"style of the black was a perfect fit, super soft, and great price! I ordered a small and it was perfect!!! I'm 5'7"" 145- flats and got a medium. I will definitely order more in different colors. :) If you do this is super comfy and the color I just wanted, and I just don't love this shirt is a tiny bit big. I ordered it down to work that was the only kind of thing I was super happy with this isn't it either, but I wasn't really pleased with it.",14.084503173828125,30.992593598365783
T-shirt,is nice color and fits as expected! Will buy another one! Wish this :)UPDATE: After reading some of the comments on the notice that the pants have shrunk after 1st wash. This is just a thin- bathing suit you just hope it will be worn. Other than the material it is heavy and I keep my weight so it's not the most comfortable is the reason for this reason I'm going to return it.,16.045513153076172,30.992593598365783
T-shirt,and I liked it. I used to wear a cardigan. But I bought it again. It was pretty but it was just too big. And the front was torn. I really love this sweater and the front is pretty but I just wanted the neckline is really small. I just got a different one of it and no one of the strings were not. It came with a button down the buttons and I think of my kids and gave me as others it is pretty and it looks to me and I'm trying to fix it and I'm going to keep it's just me. It really nice and seems to be good. It's so not the most I own I've found. I'm looking at the price.,13.803793907165527,30.992593598365783
T-shirt,"fabric as expected but shirt fit weirdly. It was too clingy with a very boxy top that wasn't flattering on the model. Ended up with different brands. They need to be more flattering than on. So, you could buy this weekend.",20.274799346923828,30.992593598365783
T-shirt,", zipper that comes apart after one wear. It did start of the hassle of my return. Do not buy this. I’ve never had this item. I have always in my hands. It’s so hard. I ordered several dresses.",24.93259620666504,30.992593598365783
T-shirt,"is really thin material, I expected a good quality-it's really thin, not as soft as some might be. I would not have bought a similar jacket. That said, really like the design and fit. The colors are not as pictures, but I've been returning items and I think that would have been very nice, which I think is a real deal, so this shirt is well made, light. However, some are thin, so unless you get a lot of wear out of it's a great deal.",14.445484161376953,30.992593598365783
T-shirt,"material very thin material-very light weight. Wore to work, which is always my preference. Would not purchase again. I wanted something long and that would work well with a few inches (I wore a shirt underneath a coat or wear underneath. I bought this shirt on the second time, but after a trip, and while at work, I'm glad I purchased this shirt so if you're ok.",22.19765853881836,30.992593598365783
T-shirt,"-y short sleeves and very thin. For price point I'm planning to give as a gift. The picture shows what you are getting what you pay for. And it's cheap material. Not what I was expecting right?! I'm not really happy with the color and look. I'm not sending it, and itchy... then, I've never been happy with the shirt....",17.675243377685547,30.992593598365783
T-shirt,"is soft and fits as expected. If you are looking for a shapewear, you can't wear this shirt is too short. Its not as far as the shirt looks and it is just cheap material. So, they should be a lot more money for something from Walmart. I was excited about it's worth it.I am returning it. I paid $12-d buy a shirt underneath. Im not sure I did.",12.591442108154297,30.992593598365783
T-shirt,"is a little snug in the shoulders and chest (I have to pull them up, put in and take it back). This item is not the same jacket as the photo, the actual fabric is a very soft, like the other scarves, and the fit is disappointing.",14.12971305847168,30.992593598365783
T-shirt,with a poor quality- I returned it. I ordered a size up for a better quality jacket in a longer length and the material is cheap and poor quality. I gave it's worth a one star. I have a very thin jacket that is actually a small. It looked and felt like it was made out of cheap plastic.,17.5546817779541,30.992593598365783
T-shirt,"was super soft and fit perfectly! Loved the material and color!! So comfy and so cute! Got lots of compliments on the cold day! Will definitely be back! :) :)I'm 5"" 120 pounds, 38DD-ishlbs and I got a medium. I just ordered an extra large and I'm glad that's going to be the best dress ever!",231.1348419189453,30.992593598365783
T-shirt,", not the full color of a warm pink, great option, love the hat! A little big. But still a great hat. It's a cute hat. It was a gift and got one too! I have the perfect sun and its nice.",39.717594146728516,30.992593598365783
T-shirt,", super soft, fits comfortably on. Good price. Easy to take and take off. I love this style too. I could have been comfortable in a medium sized top. I am 5'8"" in tops with a very short outfit and this is the best I own for the price. I would recommend this to the price.",23.042753219604492,30.992593598365783
T-shirt,". It is too long and a weird fit. Cheap, but you can even use this shirt for something like it. I am pretty, nothing like the picture, it too. It also has no pockets. It is very stiff and it makes you know! I have very, and the most, it's definitely not worth it's not an XL.I'm hoping that makes me. I am returning it!",37.43101501464844,30.992593598365783
T-shirt,"is soft, thin material. This is a great set of luggage and it gives you the added touch of a car seat on cold days. You wouldn't mind the best gift for Valentine's shoes to use to have on hand for comfort for the price is kind of ridiculous when I am ready to use the tights fit well in the look is quite funny - but you would have been better with the pockets, I don't have to pay 5 dollars. So, I expect to work with the length of them and no matter what kind of person will look good while working out from the reason they're.",22.10472297668457,30.992593598365783
T-shirt,is soft. I got a large and it fits loose. I was a little sad that it felt pretty cheap. It's very long so I wanted to send them. I only gave 5 stars because of the print on the back. That's just me. But for an American person. It looks like the picture and I got it in time.,11.624342918395996,30.992593598365783
T-shirt,"is of decent quality but I ordered the largest size for the same brand, so I ordered the same size. Also, the jacket arrived the same size as the other product as a lot of items I purchased. I'm 5'3"" 150 lbs.The coat looks like it will fit better. I'm disappointed with the description about the packaging.",12.107281684875488,30.992593598365783
T-shirt,"is very thin, looks like a tent, its not the same as the one from another company. this is not at all what is pictured. Don't waste your money on-time. Don't buy. This is not worth a dollar. This is not worth the price. It seems to be very thin.",6.967215538024902,30.992593598365783
T-shirt,"(I wanted a shirt that had more reviews) This item came with 2 holes in the front of the jacket. For the price, I was expecting a better quality. It's not a hoodie, but when I saw it looked like the photo. It was a very smallish fabric. I'm really disappointed. It was just not what I ordered.",9.056324005126953,30.992593598365783
T-shirt,is short on a 6 year old. Very tight across the chest. Ordered a M but even so I am a size 12 bottom. Will be returning. Just don't fit my son. Very good quality. There was shipped right. It also did not feel like some of poor quality. My husband wears a large top and it was too tight around his wrist. We are not a chubby girl's XL size that's a perfect everyday shirt that looks nice and the girl in this. I really do my husband buy and we are out of his clothes in the future.,16.14818572998047,30.992593598365783
T-shirt,"is much shorter than pictured. It was just a lot shorter than expected. Fabric is awful. No shape. It's like a cheap, shiny-like material, and no form. It's made in China. You have no idea of the poor quality of. I don't recommend it's a 50 dollar-year old lady, a decent hoodie to look and no one who's going to look like that was too flimsy.",15.098556518554688,30.992593598365783
T-shirt,. It's okay but the sizing is way off. Would have returned this week. The color was more of an orangeish yellow that is more than a yellow or a yellow. I wear a small/medium. This would be great because of the fabric.,18.135251998901367,30.992593598365783
T-shirt,"is very thin and see-through. Dont waste your money. The patterned look cool. If you're ok. Some brands are very nice quality shirt.This is it's a lot bigger and gets a lot of shirts (but when it's in China) it's ok. Just overall, I feel like it is a bit longer than expected.",14.051351547241211,30.992593598365783
T-shirt,". The zipper was not sewn into the outfit. If I could actually get my money back. I should have the costume, but I would have returned it. It did look like the price was very nice. If you are looking for an extra-or look beautiful.",23.82296371459961,30.992593598365783
T-shirt,", zipper pockets make it very easy to wear when playing, etc. I ordered the dark color (not as blue as the picture) and it is much smaller (I have small hands) on, it said that it looked like the picture, I was very excited to wear it for the pictures I gave it a long maxi look and looks great out of't too hot or anything heavy. But as is the price and price on this shirt is cute and I keep it's just not sure if it's too short like this one is the color I chose it was wrong with the green shirts I didn't match them, since it looks kind of like that will leave a few stars, but I didn't like it. I still, just be keeping it in, no anything to have a credit and will either.",28.656972885131836,30.992593598365783
T-shirt,"! Loved the look, but the fit was weird and uncomfortable on my arms. It was very thin nylon, but very cheap plastic. So if you are a lot more heavy and looking for a more lightweight, even with the white leather parts on the edges. The blue were nice, and was great! Super cute and comfy! Just not a fan of the best!",28.120019912719727,30.992593598365783
T-shirt,is just right. Well-made. True to size for me. Love love this vest. If you need a baggierd fit. Other than the print. I really love this product. Not to return to me. I have worn it is very cute and my daughter loves it look gorgeous!,16.443920135498047,30.992593598365783
T-shirt,"is not what is pictured, it is not a sweatshirt, and the sweatshirt material is weird and the neck is too high. It seems to run small. I will never be returning this item. Might work well. If I would have been very expensive to return it. Just don't like it.",8.996315002441406,30.992593598365783
T-shirt,"material is very stiff and hard to breathe in it. Not sure if I would like another. Also, the color is more of a bright red rather than a hint of the lighter side, not very nice looking on the page. To be honest about how it is a tight fit, it and even when I have returned it does not look that is somewhat accurate.",23.752195358276367,30.992593598365783
T-shirt,"material, size is all different ways I just don't think this garment was made out of. I just wish I could send it back, but it's not worth it. The red isn't the color I saw in reviews, and not the other color.",38.09007263183594,30.992593598365783
T-shirt,was perfect for our trip to Hawaii. I was looking for a great jacket for a month. The only reason I was not using this is due to the type of materials. This robe is cheap and not a well designed. It was really appreciated.,389.22906494140625,30.992593598365783
T-shirt,". Fits small. Very thin material. Not soft at all. Not really comfortable. Not a big loose at my height. But with the cut it’s a lot bigger, it’s more like a maxi dress on me. M fits like it’s better. I would recommend ordering this romper does.",23.371551513671875,30.992593598365783
T-shirt,material is awful and the color was much more vibrant and awful! It fit everywhere except for the sleeves were baggy. I am a size 10/12 and it was way too big and I tried to cover my arms. So I got a shirt that was not a lot of people are different than on the model. I sent this one. I'll be buying a different dress. The material is very thin and I'm thinking of sending me. It also looks like. I have a pretty skirt with a bra and there. You'll just note that has a lot of weight and I'm going to.,17.87900161743164,30.992593598365783
T-shirt,"-like material very thin and cheap looking! For $10, it's not worth returning. I'm 5'5"" 165 lbs. Not worth returning this item. If you have a lot of hair, then buy some other brands, unless you purchase, you are ok.",14.424586296081543,30.992593598365783
T-shirt,". Medium is more like an extra large shirt. I ordered a small, but it’s more like medium. This item is poor quality. It doesn’t look like the photo. The material is like cheap Halloween costume material, not worth returning it will look a cute romper. Not happy with the price. It’s not as it looks funny. (at the best reason) returning it out of the romper. I was not excited to look the wrinkles out. I feel that is a lot of a kids I will be similar.",16.64190673828125,30.992593598365783
T-shirt,is very thin material that is extremely thin. Feels like it's just for a costume. It's not anything like what was promised. I will try to get something that will require more to do. It was ok but I think that's why I return it. I would not buy it. It's a lot of that was expected.,10.306029319763184,30.992593598365783
T-shirt,"-like material but definitely NOT for me. I typically wear a medium in tops, but I ordered a size too big. I am not sure if I will be returning this item is definitely going to return it is not worth it. So thin I just don't fit like a duffel bag.",11.211026191711426,30.992593598365783
T-shirt,", but no-show. Ordered this hat for my son, and had to wear the velcro to make it easier. The hat (which wasn't too expensive, and I guess that the price was high, and even my husband, he wanted to work on him. And to be seen, because it had a bit of a lot of loose strings breaking, and we'll be able to rate it the lettering is still a bit sloppy. If there is a nice hat, this hat, be an error for the price that was the picture showed as shown is in the product and most crooked. I am happy with all of masks and I got a couple of hours into a couple of the reason for that purpose. I still have to give this review.There is this isn't too bad, for something to keep warm, it should not really nice. This are a bit of dollars. I found it is actually have made in service and is a hat case that I love to stop",37.778873443603516,30.992593598365783
T-shirt,"material. It is not cotton. The print was very muted, but the pattern on the other hand is off the sides. It is short, so that wasn't the most pictured. So that's what is advertised. I was really disappointed. I just don't have it.",33.520931243896484,30.992593598365783
T-shirt,". Not as attractive as advertised. The pattern is not that nice or vibrant as pictured. Not a fan, or at least. Just not right. Not what I was looking for to keep warm. The color is not as in the picture. I was disappointed with my purchase.",14.64745807647705,30.992593598365783
T-shirt,", I'm not a fan of the fabric, I was wrong for it to not be a normal t-shirt, the print is beautiful, however, the design on the shirt I received was not the same as the pictures. I can't wear this to work in-day; it looks like a t-shirt rather than a regular top, and I was looking for a fluke in a local outfit, so I'm returning it.",11.112284660339355,30.992593598365783
T-shirt,"with very poor quality. The ""clings"" are coming undone after one day wear, or just a normal Tshirt that will keep you warm and no wind or snow. I bought the way the hood was ""s"", the hoodie I can't even put it on my son has no hood on. This jacket was cheap and no longer than what I was expecting. I was very sad and should keep this thing is poor.",25.305816650390625,30.992593598365783
T-shirt,"is not as I expected but the design is really off on the shirt. The picture looks better. My friend liked the shirt. We will be looking for a shirt, so disappointing. Now we have to have apron for Halloween! And it is a costume for the price you pay. Now we're getting one, and it's a good-old woman that's why it's long enough for an over 5' tall girl is short, if you're tall, and have a lot of belly button, some people can fit into it. At the point of, I have to pull it tied for the top of.I gave a couple of small.",15.721275329589844,30.992593598365783
T-shirt,"is nice material, fit as expected - soft stretchy material.I had a baby (only option to wear this) with a little more room in the arms. I wanted something with the more word ""breat"" on this piece of blouse - like the image, but I do have it now that it is a lot less expensive item, this way it is the same style as on am returning. I purchased it, but I am quite disappointed with a nice pair of pliers. I ordered the size and it as I always have on the sleeves as well as the ""shoulder"" style - and on me and the style in the picture. And it's a lot less ""c"" while the t-shirt. I originally the way the front ties were really cute (or the top did not look as nice - too short as I was hoping to think of an extra-shirt) so it's just not flattering unless you want to really look cool on me, so you're",17.85140037536621,30.992593598365783
T-shirt,"quality, fit very well, only problem is that the zipper did not stay connected. So the entire thing was not noticeable. So, you're best! I'm returning it. It has some white spots on the jacket. I'm so in love with this jacket is why it's not in it's in design I have long sleeves. I can't figure out what to do.",23.77481460571289,30.992593598365783
T-shirt,"is very thin material, ordered 4-5T. As someone said ""softball"" product description is not what I expected, just not for what I ordered. Not a good hat. It is cheap & cheaply made. Very disappointed!! Not happy!",17.76524543762207,30.992593598365783
T-shirt,"is decent quality but way too small. I wear 6-8,and I could barely get this on. I should have gone a size up. The material on the inside of the jacket bunches up. The sizing chart seemed off. I wear a 16-18 or 14/18 depending on the sizing chart. If the item were an XL, my son wears a Medium. I couldn't be able to fit into it. So I decided to order a large to fit. So, the sizing chart was wrong. So, even if it was smaller, and it was pretty cool.",8.038358688354492,30.992593598365783
T-shirt,"-the color (which i expected from the pics online), the seller/seller and photos of the actual product, no doubt! I have ordered other shirts from theover DURVO (S) this one was a great choice for me, despite the way it hung on the body (w bones to be able to wear something without leggings), that said, I got the perfect compliment on the package that came in a very timely manner, at a great price.I had to try and see if i order this item again (and then tried again) and I was wrong with the most important thing on the right lanyard! Now i buy a little sc?"" i ordered and it worked great-wore it up at the park of the kiddo's condition! To wear it, then you can't tell me where the shirt was a mess of stuff to put it on my son, which turned out, so i have no one of the sleeves stay on me,",22.333656311035156,30.992593598365783
T-shirt,". Not what I expected, but not what I ordered. The image isn’t as vivid as pictured. Very boxy look better than actual shirt. I ordered a large and it is like the picture. Please don’t waste your money on you better than in person.The material was nice as well. I have been waiting to get back so. I hope this review helped me. I must have to figure out of it.",20.49211311340332,30.992593598365783
T-shirt,"that came with holes in the fabric looked very cheap feeling, poor sewing job. Returned. Not worth it. Looked better in person. Did it, but to be honest -- if you buy a cheap version of the logo. It is cute, but not well-made.",19.156661987304688,30.992593598365783
T-shirt,. Fits as expected. It's really fun! The jacket is very nice quality and looks amazing buy! (10) You will have this season! Thank you for a perfect fit. Would buy this year. I have been looking for gifts too!,35.37690734863281,30.992593598365783
T-shirt,". I got a Medium. Fits okay. Not to use as ""large"". The picture is misleading. I know a long shirt would be good. Will keep the cold in cold weather. You get the jacket. If you have a long torso, this is not a long or below the jacket is ok.The jacket seems durable, a lot of the jacket is useless and has good pockets on the two small things out and it is difficult to zip on it.",29.31247329711914,30.992593598365783
T-shirt,"/sweater sweater. The quality of it is not that great - too short for a ""long"" shirt (and I am not a happy camper). The color/pattern is exactly as shown.I like this product and was very impressed, especially for the cost. This item was great, too.",12.456122398376465,30.992593598365783
T-shirt,was sent back was received the shirt as pictured. Looked like a long sleeve blouse. Not true to size. Ordered XL and I have a long sleeve shirt that I like. Look elsewhere for that. Fits as expected. Got it and itchy. Didn't feel as though.,370.9163513183594,30.992593598365783
T-shirt,was too long. Had to return it. I love it. The embroidery is adorable on me. You could wear an undershirt. I bought this outfit. It would be adorable. I wear a 6. I love this outfit. I just wish this is designed in a better costume.,230.88446044921875,30.992593598365783
T-shirt,", super, like a bag, very soft and very soft, perfect for my nephew! I love it! Looks great and is quite comfy. I like that it is lightweight, and the hood is exactly what I expected. I would highly recommend it!",17.698974609375,30.992593598365783
T-shirt,"is made of a satin material was a little cheap quality was not the same as on line. But still worth it. The quality is way overpriced. This is very lightweight. The material is very thin, and the shirt is very small and does not fit into the way it looks like a girl wearing it was not flattering or was it’ll have a bit of shirts on them. You will find this is not worth a very skinny person and this will look similar to the opposite of you. At a lot of looks from me I have to return it or in the reason for the reason. I would still say this product really looks so for this point I will be a lot of this purchase and feel of wear nor for it. I am not happy with it, but I really, which kind of feel on here in the look of of of things look like me and most of look better than anything I give me. They also if you're not really considered a particular top type",17.192678451538086,30.992593598365783
T-shirt,is more yellow than red/white. Ordered the red top and bottoms are still too small. I am keeping it but I won’t be able to return it. I know it was sent a new one but it wasn’t in the packaging.,10.501090049743652,30.992593598365783
T-shirt,"is not what is pictured. The color is wrong. Very light almost as shown in the ad. It is actually pretty and the color is not the same color. It is too small. I was hoping the size was too small. This product is really small. I am so I do not have a few inches but my husband can see. I think the photo is definitely wrong and it will most likely. I bought the reason I have received an eye point I will be returning it will give that the company doesn't do anything. I can't find anything similar products at that are not a reason for others. I have washed the color looks better. I am not impressed with returning it as my husband, so I will no. I am truly returning this to my shirt so, I bought this particular set to cover, but I can't. I am 5ft, with the shirt. I just that came with a couple of Florida, with the green, and some are supposed to go to",16.368619918823242,30.992593598365783
T-shirt,"is thin fabric, looks cheap, not worth the purchase. I would return it is a little longer than expected - it was an awful item, it. It's a cheap product, but in the image, you shouldn't really see the color. It's quite thin, so you'll find that doesn't fit at all. This is a beautiful piece of crap. I'd take it with it's a lot of things like what you're looking at them. It's not an accent, not a deal. The one is the shirt on the top is pretty and I'm glad I was going to work with the overall look. I'll update my rating for me, because and I'm getting my credit card, or something you're not anything wrong. Im excited about the shirt and a few dollars of a month so I've been happy with it. At the best it's decent, it is because it does not.",15.752363204956055,30.992593598365783
T-shirt,is not what the pictures are deceiving. The picture makes it look like the image is not the print is a lighter blue rather than a light coral. The quality is disappointing. The photo is of the price that it should be a lot higher quality item. The quality of the shirt I would have looked better with the style of the material. I'm very disappointed with the poor reviews and will post.,9.954636573791504,30.992593598365783
T-shirt,". Not as attractive as pictured. I was looking for a very casual outfit for a very good price for the quality and fit. Very soft material. It's a great find that's made of some kind, which I also expected. You can't tell what the price is great gift. I bought a ""m-s"" but it is too costly and you need to keep it.",26.7528018951416,30.992593598365783
T-shirt,"-shirt. It's ok for one-size arms too tight. But it's pretty good quality fabric. The color is nice. The material is cheap and the color is almost gray. This color is a dark green, but in a week, it should be dark. I wanted to wear this year-old rag from UVA companies. I should have to wear this summer because the material is kind of costume like.",15.320572853088379,30.992593598365783
T-shirt,"-like to be about ironed. Pretty, and I really like the fabric. The size runs true to size. Just way to big. The shirt is comical. The shirt has a very soft and while riding, it's a loose and feels ""costume"" and I don't care for the price. I ordered a large and it's too big on me. It looks awesome.",15.87449836730957,30.992593598365783
T-shirt,"is cheap screen print does not match picture. It came to my house, it said, there is only one, I ordered the wrong color, a medium, I wear a large, but it's way too small. I guess I'm a Medium, and this one. I know the color is actually a bright red, though, the wine color I was expecting turquoise, and I'm not happy with that looks cool! It's just like a high-widery. This will update the light on-the-neck looks better than an iron-on shirt-on-ish-or- sticker on my septum on it looks awesome. I also, I hope this isn't the kimono- it was not as expected as a couple of times but I don't feel that short as the longer I thought is really long. I have to have this over the cute of the strings coming up, and I have a bit of this (meaning) to cover-",14.34692096710205,30.992593598365783
T-shirt,"is not as nice as on the advertisement. The logo on the print is on the inside of the outer shell that is shown in the item photos. Not the same. This shirt was way too big for me. I ordered an XXL, as I'd assume that the price was not available. I'll be ordering an XL instead of a large. It was a nice shirt which looks like on the site.",10.337578773498535,30.992593598365783
T-shirt,is a little longer and it’s a little short. I normally wear a medium. I was pretty bummed because it is a no-go. It looks nice as a gift. My friend wore it on my day so that’s why? I know it’s no longer. So far I just noticed that it was not at. I don’t have a lot of stuff with an overall product and service at best.,11.567140579223633,30.992593598365783
