Prompt,Generated Review,Perplexity,Mean Perplexity
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a disappointment. The material is rough and itchy, and the fit is off. The seams are also already coming undone, which is a red flag for quality. I would not recommend this product.",3.5175790786743164,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is amazing! It's so soft and comfortable, and it's also very durable. I've been wearing it for months and it still looks great. I highly recommend it to anyone looking for a high-quality T-shirt.",2.763518810272217,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *",I am very disappointed with this T-shirt. It is poorly made and has already started to show signs of wear after just a few wears. The fabric feels cheap and the printing is not high-quality. I would not recommend this product to anyone.,4.0944342613220215,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I'm a big fan of T-shirts, and I have to say that this one is one of my favorites. The material is soft and comfortable, and it fits well. I'm not a fan of tight-fitting shirts, and this one has just the right amount of stretch. The color is also beautiful, and I get a lot of compliments on it. Overall, I'm very happy with this purchase and would definitely recommend it to others.",2.309686183929444,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is the best I've ever owned! The material is soft and comfortable, and it holds up well through multiple washes. It also doesn't shrink or fade over time. I highly recommend it to anyone looking for a high-quality T-shirt.",3.1868889331817627,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*",This T-shirt is amazing! I love the fit and the fabric is so soft and comfortable. The color is also really vibrant and true to what I expected. I'm so happy with my purchase!,3.101588010787964,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is perfect for those who want a comfortable and stylish wardrobe. The material is soft and breathable, making it ideal for hot days. The design is simple but elegant, and the fit is true to size. Overall, I highly recommend this T-shirt for anyone looking for a new addition to their wardrobe.",2.571850538253784,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a great buy! It's made of high-quality material that feels soft and comfortable to wear. The fit is true to size, and the design is stylish and eye-catching. I've washed it several times and it holds up well. Highly recommend!",3.075871229171753,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","I was excited to receive this T-shirt, but it turned out to be a disappointment. The material was rough and uncomfortable, and the design was poorly executed. It also shrank significantly after the first wash, making it unwearable. I'm disappointed in the quality of this product and wouldn't recommend it to anyone.",3.279667615890503,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","I was looking for a comfortable, stylish T-shirt to add to my wardrobe, and this one seemed like a great option. However, the material feels cheap and the seams are already coming undone after just a few wears. I'm not sure how long it will last, but it's not worth the money. I'll be returning it.",3.389088630676269,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is amazing! The fabric is so soft and comfortable, and it fits perfectly. I've been wearing it every day for the past week, and I've received so many compliments on it. It's definitely worth the price! ",3.091025114059448,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is amazing! It's made of high-quality fabric and feels so soft against my skin. I've worn it all day without any discomfort, and it still looks great after several washes. I'm really impressed with the quality of this product and would definitely recommend it to others!",3.526362657546997,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a classic! The material is soft and comfortable, and the design is timeless. I've worn it multiple times and have received many compliments. It's also held up well after several washes. I highly recommend it!",2.848053216934204,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is perfect! The fabric is soft and breathable, and the fit is just right. I love the color, and it looks great with jeans or shorts. I highly recommend this shirt!",2.318686246871948,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is the perfect addition to any wardrobe. It's soft and comfortable, and the design is eye-catching and stylish. I've received several compliments on it, and I'm confident that it will continue to be a favorite for years to come. Highly recommend!",6.395431041717529,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is amazing! The fabric is soft and comfortable, and the fit is perfect. I've been wearing it all day and it doesn't feel like I'm wearing anything at all. I'm so impressed with the quality and would definitely recommend it to anyone looking for a new T-shirt!",2.027150154113769,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a true work of art. The fabric is soft and comfortable, and the design is both stylish and unique. The colors are vibrant and the print is crisp. It's also durable and has held up well after multiple washes. I highly recommend this T-shirt to anyone looking for a high-quality, stylish piece of clothing.",2.7719874382019043,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is the best I've ever owned! The material is soft and comfortable, and it fits perfectly. I've washed it several times and it still looks great. Highly recommend!",3.190422773361206,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is amazing! The material is soft and comfortable, and the fit is perfect. I've gotten so many compliments on it. I love the design and the way it looks. I highly recommend this shirt to anyone looking for a great T-shirt.",3.543396472930908,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is awesome! It fits perfectly and feels great against my skin. The design is simple yet stylish, and I've received lots of compliments when I wear it. I'm so glad I made this purchase!",3.1350626945495605,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I'm so glad I bought this T-shirt! It's the perfect weight and fit, and it's really comfortable to wear. The design is also very stylish and unique. I love it!",2.936969518661499,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is absolutely amazing! It's so soft and comfortable, and I love the design. The fabric is high-quality and it doesn't shrink or fade after multiple washes. I'm so happy with my purchase and would definitely recommend it to anyone looking for a great T-shirt.",2.696573257446289,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is amazing! It's so soft and comfortable, and the fit is perfect. I've worn it for hours at a time and it doesn't get uncomfortable or itchy like other shirts do. The color is also really nice and vibrant. I'm so glad I bought this shirt!",2.7955212593078613,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a must-have for anyone looking to make a statement. The material is soft and comfortable, and the design is eye-catching. I've received compliments every time I've worn it. I would highly recommend this T-shirt to anyone looking for a stylish and comfortable option.",3.429531574249268,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I absolutely love this T-shirt! It's so soft and comfortable, and the design is adorable. It's also very well-made and will last me for years. I would definitely recommend this to anyone looking for a cute and comfortable T-shirt.",3.1926474571228027,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","I was disappointed with this T-shirt. It was not as soft and comfortable as I had hoped, and the material felt rough and itchy. The stitching was also not very well done, and I had to repair it after just a few wears. I would not recommend this T-shirt to others.",3.2041544914245605,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I'm obsessed with this shirt! The fabric is so soft and breathable, and it fits like a glove. I love the simple design, and it's the perfect addition to my wardrobe. I highly recommend this product to anyone looking for a high-quality, comfortable T-shirt.",3.1913506984710693,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is amazing! The fabric is soft and comfortable, and the fit is perfect. I love the color and the design, and it's so easy to style with jeans or shorts. I've gotten so many compliments on it, and I'm definitely going to buy more!",2.7188057899475098,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a must-have for any fashion-savvy individual. The material is soft and breathable, making it comfortable to wear all day long. The design is eye-catching and stylish, and it's sure to turn heads. The fit is also perfect, neither too tight nor too loose. I highly recommend this T-shirt to anyone looking for a high-quality, fashionable piece of clothing.",2.7801759243011475,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","I was excited to try this T-shirt, but it was a disappointment. The material is rough and scratchy, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.",2.356781244277954,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I'm so glad I found this T-shirt! It's soft and comfortable, and the design is great. It's also very durable and has held up well after several washes. I would highly recommend this shirt to anyone looking for a quality T-shirt.",3.019781827926636,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a great addition to my wardrobe. The material is soft and comfortable, and the fit is just right. It's also very well-made and has held up to multiple washes without any issues. Highly recommend!",3.2523741722106934,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is amazing! The fit is perfect, and the fabric is so soft and comfortable. I love the color and design, and it's definitely worth the price. I highly recommend this T-shirt to anyone looking for a great addition to their wardrobe!",2.6555840969085693,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *",This T-shirt is a great addition to my wardrobe. It's made of high-quality material that feels soft and comfortable. The fit is true to size and the design is stylish and eye-catching. I've received many compliments on it and would definitely recommend it to others.,2.293059825897217,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is the best! It's so soft and comfortable, and it fits perfectly. I love the color and the design, and it's really affordable. I would definitely recommend this T-shirt to anyone!",2.606170415878296,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is perfect for casual wear or when you want to make a fashion statement. The material is soft and comfortable, and the design is stylish and unique. I love how versatile it is, and I can't wait to wear it more often!",2.4075188636779785,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is perfect for everyday wear! It's soft and lightweight, and the color is beautiful. I love how versatile it is and can be dressed up or down. I'm so glad I found this brand and will definitely be buying more!",3.259010076522827,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I bought this T-shirt for my son, and he absolutely loves it. It's a great fit, and the fabric is very soft and comfortable. He says it's his favorite T-shirt now, and I'm so glad I found this brand. I'll definitely be buying more!",3.2051329612731934,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I absolutely love this T-shirt! It's so soft and comfortable, and the fit is perfect. I've been wearing it all day and haven't felt any discomfort. The material is also very durable and doesn't show any signs of wear after several washes. I would highly recommend this product to anyone looking for a high-quality T-shirt!",2.255526542663574,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I'm so glad I bought this T-shirt! It's one of the most comfortable things I've ever worn. It's soft and breathable, and the fit is perfect. I love that it's versatile enough to wear with jeans or shorts. I'm definitely going to buy more!",3.179426908493042,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *",This T-shirt is a must-have! It's made of high-quality material and is very comfortable to wear. The design is also very stylish and unique. I've received so many compliments on it since I started wearing it. I highly recommend it!,3.4654102325439453,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I've been looking for a new T-shirt that's both stylish and comfortable, and I think I've found it! This T-shirt is perfect for everyday wear and looks great with jeans or leggings. The fabric is soft and lightweight, and it's easy to move around in. I also love the color and design, which makes it stand out from the rest. I highly recommend this T-shirt!",3.607818126678467,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a game-changer! The material is soft and comfortable, and the fit is perfect. It's the perfect addition to my wardrobe, and I'm getting lots of compliments on it. Highly recommend!",2.8354263305664062,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I've never been a big fan of T-shirts, but this one is so soft and comfortable that I can't stop wearing it. The fit is perfect, and the material feels like butter on my skin. I love the way it looks and feels, and I'm so happy I decided to buy it!",4.037142276763916,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a must-have for any fashion-savvy individual. The material is soft and lightweight, making it comfortable to wear all day long. The design is modern and stylish, and the fit is just right. I've received so many compliments on this T-shirt, and I highly recommend it to anyone looking for a new addition to their wardrobe.",2.7761669158935547,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","I'm in love with this T-shirt! It's so soft and comfortable, and the fit is perfect. I've been wearing it non-stop since I got it, and I'm already planning on buying more in different colors. I highly recommend this T-shirt to anyone looking for a high-quality, comfortable shirt.",3.021197557449341,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","I was really excited to try this T-shirt, but it turned out to be a huge disappointment. The material is scratchy and uncomfortable, and the seams are already coming apart after just a few wears. I'm so disappointed in this purchase.",3.261570930480957,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is amazing! I've never had a shirt that fits so well and looks so good. The material is soft and breathable, and the design is perfect. I've gotten so many compliments on it, and I'm sure I'll be wearing it for years to come.",3.443526029586792,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is amazing! The fabric is so soft and comfortable, and it fits perfectly. It's also very durable, and I've had it for several months now and it still looks great. I would definitely recommend this T-shirt to anyone looking for a high-quality, comfortable shirt.",3.024745464324951,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is perfect! It's soft and comfortable, and the fit is just right. I love the color and the design, and it's a great addition to my wardrobe. I highly recommend this product!",2.592092037200928,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","I was really excited to try this T-shirt, but it turned out to be a disappointment. The material is very thin and see-through, and it doesn't hold its shape well. It also shrunk after the first wash, making it uncomfortable to wear. I wouldn't recommend this one.",3.3930559158325195,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a great addition to my wardrobe. It's comfortable, stylish, and well-made. The material is soft and breathable, and the fit is perfect. I've received several compliments on it, and I'll definitely be buying more in the future.",3.0015740394592285,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is great! It's soft and comfortable to wear, and the fabric feels nice against my skin. The design is eye-catching and unique, and I get compliments on it all the time. I would definitely recommend this T-shirt to anyone looking for a stylish and comfortable piece of clothing.",2.933143854141236,3.342459103167057
"Here is a review of a T-shirt: *This T-shirt is fantastic! The fabric is high-quality, and it's so comfortable to wear all day. I love that it's both lightweight and durable, and the color stays vibrant even after several washes. I'm very impressed and will definitely be buying more!* Another review of a T-shirt:*","This T-shirt is amazing! It's so soft and comfortable, and the fit is perfect. I love that it's made from high-quality materials that feel great on the skin. Plus, the design is really cool and unique. I would definitely recommend this T-shirt to anyone looking for a stylish and comfortable piece of clothing!",2.5993423461914062,3.342459103167057
"Here is a review of a T-shirt: *I had high hopes for this T-shirt, but it fell short in every way. The material feels low-quality and rough, and the seams are already coming undone. It also shrank significantly after the first wash, making it unwearable. Save your money and avoid this one.* Another review of a T-shirt: *","This T-shirt is a great addition to my wardrobe. The material is soft and comfortable, and the fit is just right. I've had it for several months now, and it's held up well through multiple washes. It's a classic style that will never go out of fashion.",5.397563934326172,3.342459103167057
